number,origin,destination,code,distance,duration,toll
32,"106.684044,29.502553","106.609065,29.657856",0,33646,2580,0
33,"106.684044,29.502553","106.472794,29.565228",0,32021,2880,0
34,"106.684044,29.502553","106.51144,29.595375",0,29432,2220,0
35,"106.684044,29.502553","106.417592,29.804513",0,58912,3780,0
36,"106.684044,29.502553","106.532388,29.658287",0,35188,2760,0
37,"106.684044,29.502553","106.455966,29.510073",0,28847,2520,0
38,"106.684044,29.502553","106.517691,29.624592",0,31923,2520,0
39,"106.684044,29.502553","106.619487,29.698856",0,44708,4020,0
40,"106.684044,29.502553","106.560036,29.793809",0,51581,3600,0
41,"106.684044,29.502553","106.341044,29.605",0,48517,3960,0
42,"106.684044,29.502553","106.469056,29.59934",0,37019,2640,0
43,"106.684044,29.502553","106.50817,29.588904",0,29714,2340,0
44,"106.684044,29.502553","106.545289,29.741987",0,46796,3360,0
45,"106.684044,29.502553","106.632519,29.713308",0,51769,3480,27
46,"106.684044,29.502553","106.57406,29.645788",0,30652,2580,0
47,"106.684044,29.502553","106.527229,29.467279",0,27873,2460,0
48,"106.684044,29.502553","106.575573,29.692734",0,41972,3360,0
49,"106.684044,29.502553","106.454977,29.548087",0,30868,2940,0
50,"106.684044,29.502553","106.489784,29.538306",0,27383,2520,0
51,"106.684044,29.502553","106.479904,29.554766",0,30640,2880,0
52,"106.684044,29.502553","106.544137,29.415566",0,25738,1800,0
53,"106.684044,29.502553","106.575235,29.57739",0,23437,1680,0
54,"106.684044,29.502553","106.611387,29.958465",0,78734,4260,54
55,"106.684044,29.502553","106.238898,29.586376",0,58383,4620,0
56,"106.684044,29.502553","106.538333,29.575092",0,25719,2160,0
57,"106.684044,29.502553","106.69207,29.535359",0,6598,840,0
58,"106.684044,29.502553","106.529903,29.539833",0,22994,2100,0
59,"106.684044,29.502553","106.528709,29.434222",0,31399,2640,0
60,"106.684044,29.502553","106.559716,29.670023",0,38888,3360,0
61,"106.684044,29.502553","106.520534,29.545507",0,24393,2460,0
62,"106.684044,29.502553","106.533997,29.565588",0,27531,2400,0
63,"106.684044,29.502553","106.475918,29.5642",0,30140,2520,0
64,"106.684044,29.502553","106.583453,29.560892",0,19357,2700,0
65,"106.684044,29.502553","106.333469,29.309595",0,57760,4140,0
66,"106.684044,29.502553","106.682204,29.624552",0,40976,2700,0
67,"106.684044,29.502553","106.682204,29.624552",0,40976,2700,0
68,"106.684044,29.502553","106.500604,29.594106",0,30708,2520,0
69,"106.684044,29.502553","106.484789,29.62849",0,34798,2580,0
70,"106.684044,29.502553","106.528709,29.434222",0,31399,2640,0
71,"106.684044,29.502553","106.559528,29.670285",0,38872,3360,0
72,"106.684044,29.502553","106.518865,29.504375",0,23557,2100,0
73,"106.684044,29.502553","106.499266,29.620207",0,34147,2400,0
74,"106.684044,29.502553","106.465902,29.573581",0,39989,2880,0
75,"106.684044,29.502553","106.576256,29.557443",0,22289,2400,0
76,"106.684044,29.502553","106.461372,29.532614",0,29252,2640,0
77,"106.684044,29.502553","106.556882,29.568347",0,25459,2520,0
78,"106.684044,29.502553","106.682204,29.624552",0,40976,2700,0
79,"106.684044,29.502553","106.548222,29.581026",0,24665,1920,0
80,"106.684044,29.502553","106.408096,29.803608",0,58170,3660,0
81,"106.684044,29.502553","106.520058,29.605993",0,30946,2220,0
82,"106.684044,29.502553","106.484414,29.754229",0,49889,3480,0
83,"106.684044,29.502553","106.499084,29.620278",0,32968,2460,0
84,"106.684044,29.502553","106.351461,29.5216",0,39778,3180,0
85,"106.684044,29.502553","106.518746,29.625885",0,31733,2400,0
86,"106.684044,29.502553","106.506101,29.596163",0,29927,2400,0
87,"106.684044,29.502553","106.648847,29.089485",0,61499,3660,30
88,"106.684044,29.502553","106.303766,29.332745",0,67958,3900,33
89,"106.684044,29.502553","106.564655,29.639156",0,29848,2580,0
90,"106.684044,29.502553","106.611483,29.711383",0,47457,3780,0
91,"106.684044,29.502553","106.441199,29.397201",0,47715,3840,0
92,"106.684044,29.502553","106.453437,29.546603",0,34770,3060,0
93,"106.684044,29.502553","106.573154,29.560096",0,23141,2880,0
94,"106.684044,29.502553","106.501284,29.585424",0,29275,2280,0
95,"106.684044,29.502553","106.548222,29.581026",0,24665,1920,0
96,"106.684044,29.502553","106.491675,29.63761",0,35977,2700,0
97,"106.684044,29.502553","106.491675,29.63761",0,35977,2700,0
98,"106.684044,29.502553","106.491675,29.63761",0,35977,2700,0
99,"106.684044,29.502553","106.491675,29.63761",0,35977,2700,0
0,"106.501673,29.535626","106.554929,29.559583",0,7622,1080,0
1,"106.501673,29.535626","106.563338,29.583119",0,19405,1620,0
2,"106.501673,29.535626","106.520194,29.511616",0,8160,1440,0
3,"106.501673,29.535626","106.522804,29.540642",0,6663,1140,0
4,"106.501673,29.535626","106.575354,29.558923",0,10470,1620,0
5,"106.501673,29.535626","106.389452,29.710435",0,37639,2760,0
6,"106.501673,29.535626","106.529894,29.529111",0,7865,1320,0
7,"106.501673,29.535626","106.486467,29.56205",0,6214,900,0
8,"106.501673,29.535626","106.576253,29.52993",0,15335,1920,0
9,"106.501673,29.535626","106.506619,29.62111",0,16021,1440,0
10,"106.501673,29.535626","106.396359,29.246407",0,58158,3480,28
11,"106.501673,29.535626","106.519062,29.606843",0,10831,1440,0
12,"106.501673,29.535626","106.454114,29.542762",0,10126,1560,0
13,"106.501673,29.535626","106.338853,29.603472",0,28741,2520,0
14,"106.501673,29.535626","106.564655,29.639156",0,20680,2100,0
15,"106.501673,29.535626","106.440827,29.677463",0,24437,2220,0
16,"106.501673,29.535626","106.381747,29.407871",0,36674,3120,0
17,"106.501673,29.535626","106.535406,29.58118",0,9755,1500,0
18,"106.501673,29.535626","106.330443,29.605097",0,29479,2640,0
19,"106.501673,29.535626","106.469852,29.567755",0,11394,1440,0
20,"106.501673,29.535626","106.605248,29.715429",0,30902,2760,0
21,"106.501673,29.535626","106.613147,29.712397",0,32703,3000,0
22,"106.501673,29.535626","106.644376,29.479177",0,23202,2640,0
23,"106.501673,29.535626","106.396359,29.246407",0,58158,3480,28
24,"106.501673,29.535626","106.454312,29.585594",0,11013,1440,0
25,"106.501673,29.535626","106.573013,29.527648",0,13709,1620,0
26,"106.501673,29.535626","106.617365,29.724688",0,32624,2940,0
27,"106.501673,29.535626","106.653274,29.518215",0,26052,2580,0
28,"106.501673,29.535626","106.575354,29.558923",0,10470,1620,0
29,"106.501673,29.535626","106.546076,29.742892",0,30238,2580,0
30,"106.501673,29.535626","105.809037,29.394878",0,84009,4860,60
31,"106.501673,29.535626","106.557964,29.718163",0,26175,2220,0
32,"106.501673,29.535626","106.335525,29.306186",0,48261,3240,18
33,"106.501673,29.535626","106.526012,29.571562",0,7948,1020,0
34,"106.501673,29.535626","106.550159,29.609917",0,15066,1680,0
35,"106.501673,29.535626","106.550159,29.609917",0,15066,1680,0
36,"106.501673,29.535626","106.534572,29.627245",0,14765,1440,0
37,"106.501673,29.535626","106.534572,29.627245",0,14765,1440,0
38,"106.501673,29.535626","106.521073,29.540617",0,3864,720,0
39,"106.501673,29.535626","106.494806,29.649728",0,16032,1920,0
40,"106.501673,29.535626","106.30965,29.608528",0,29859,2760,0
41,"106.501673,29.535626","106.532812,29.590116",0,12518,1680,0
42,"106.501673,29.535626","106.328098,29.605942",0,30223,2700,0
43,"106.501673,29.535626","106.375095,29.641469",0,29316,2220,0
44,"106.501673,29.535626","106.455459,29.660458",0,25883,2220,0
45,"106.501673,29.535626","106.342437,29.518986",0,19882,1800,0
46,"106.501673,29.535626","106.540485,29.827536",0,40530,3240,0
47,"106.501673,29.535626","106.555913,29.45729",0,17346,2280,0
48,"106.501673,29.535626","106.342437,29.518986",0,19882,1800,0
49,"106.501673,29.535626","106.387972,29.270314",0,63572,4020,28
50,"106.501673,29.535626","106.54306,29.579964",0,11939,1680,0
51,"106.501673,29.535626","106.342437,29.518986",0,19882,1800,0
52,"106.501673,29.535626","106.575754,29.559868",0,12496,1680,0
53,"106.501673,29.535626","106.684044,29.502553",0,30269,2760,0
54,"106.501673,29.535626","106.324651,29.635466",0,36648,2700,0
55,"106.501673,29.535626","106.521924,29.624062",0,15804,1560,0
56,"106.501673,29.535626","106.45324,29.538004",0,10151,1500,0
57,"106.501673,29.535626","106.39973,29.641279",0,32421,2580,0
58,"106.501673,29.535626","106.324651,29.635466",0,36648,2700,0
59,"106.501673,29.535626","106.521924,29.624062",0,15804,1560,0
60,"106.501673,29.535626","106.694554,28.973976",0,88710,5400,35
61,"106.501673,29.535626","106.533595,29.384211",0,32758,2760,0
62,"106.501673,29.535626","106.458697,29.540749",0,10931,1440,0
63,"106.501673,29.535626","106.626249,29.676689",0,26389,2400,0
64,"106.501673,29.535626","106.458697,29.540749",0,10931,1440,0
65,"106.501673,29.535626","106.470313,29.725997",0,23508,1860,0
66,"106.501673,29.535626","106.634226,29.719035",0,34422,3180,0
67,"106.501673,29.535626","106.561772,29.607034",0,19373,1740,0
68,"106.501673,29.535626","106.561772,29.607034",0,19373,1740,0
69,"106.501673,29.535626","106.576256,29.557443",0,10735,1740,0
70,"106.501673,29.535626","106.576256,29.557443",0,10735,1740,0
71,"106.501673,29.535626","106.576256,29.557443",0,10735,1740,0
72,"106.501673,29.535626","106.667904,29.670764",0,29638,2520,0
73,"106.501673,29.535626","106.502051,29.545444",0,1579,480,0
74,"106.501673,29.535626","106.502518,29.541099",0,1205,300,0
75,"106.501673,29.535626","106.504022,29.541437",0,1315,420,0
76,"106.501673,29.535626","106.333688,29.317011",0,46975,3120,18
77,"106.501673,29.535626","106.454883,29.689305",0,27865,2280,0
78,"106.501673,29.535626","106.551376,29.564366",0,7546,1080,0
79,"106.501673,29.535626","106.454078,29.53965",0,9888,1500,0
80,"106.501673,29.535626","106.552594,29.56729",0,9446,1080,0
81,"106.501673,29.535626","106.454078,29.53965",0,9888,1500,0
82,"106.501673,29.535626","106.670684,29.635736",0,30401,2100,0
83,"106.501673,29.535626","106.454078,29.53965",0,9888,1500,0
84,"106.501673,29.535626","106.555505,29.571809",0,10130,1320,0
85,"106.501673,29.535626","106.386067,29.685311",0,40000,2940,0
86,"106.501673,29.535626","106.587073,29.565019",0,11280,2640,0
87,"106.501673,29.535626","106.291009,29.573053",0,29916,2700,0
88,"106.501673,29.535626","106.520366,29.597302",0,9904,1260,0
89,"106.501673,29.535626","106.459658,29.479363",0,12157,1500,0
90,"106.501673,29.535626","106.517299,29.622034",0,16174,1920,0
91,"106.501673,29.535626","106.576256,29.557443",0,10735,1740,0
92,"106.501673,29.535626","106.519389,29.511181",0,8035,1380,0
93,"106.501673,29.535626","106.524106,29.518995",0,7151,1260,0
94,"106.501673,29.535626","106.527503,29.38604",0,32872,2760,0
95,"106.501673,29.535626","106.575288,29.581245",0,14621,1740,0
96,"106.501673,29.535626","106.381274,29.610625",0,24403,2040,0
97,"106.501673,29.535626","106.656399,29.503125",0,23690,2700,0
98,"106.501673,29.535626","106.572532,29.652119",0,21997,2340,0
99,"106.501673,29.535626","106.466888,29.521159",0,7119,960,0
0,"106.684044,29.502553","106.554929,29.559583",0,23002,2160,0
1,"106.684044,29.502553","106.563338,29.583119",0,23167,1500,0
2,"106.684044,29.502553","106.520194,29.511616",0,22567,2040,0
3,"106.684044,29.502553","106.522804,29.540642",0,27923,2520,0
4,"106.684044,29.502553","106.575354,29.558923",0,22024,2280,0
5,"106.684044,29.502553","106.389452,29.710435",0,61052,4080,0
6,"106.684044,29.502553","106.529894,29.529111",0,24028,2100,0
7,"106.684044,29.502553","106.486467,29.56205",0,30389,2640,0
8,"106.684044,29.502553","106.576253,29.52993",0,16976,1680,0
9,"106.684044,29.502553","106.506619,29.62111",0,32207,2340,0
10,"106.684044,29.502553","106.396359,29.246407",0,54787,3240,23
11,"106.684044,29.502553","106.519062,29.606843",0,29766,2340,0
12,"106.684044,29.502553","106.454114,29.542762",0,31880,3000,0
13,"106.684044,29.502553","106.338853,29.603472",0,48141,3900,0
14,"106.684044,29.502553","106.564655,29.639156",0,29848,2580,0
15,"106.684044,29.502553","106.440827,29.677463",0,47850,3540,0
16,"106.684044,29.502553","106.381747,29.407871",0,55044,3780,0
17,"106.684044,29.502553","106.535406,29.58118",0,26817,2640,0
18,"106.684044,29.502553","106.330443,29.605097",0,48879,3960,0
19,"106.684044,29.502553","106.469852,29.567755",0,32423,2940,0
20,"106.684044,29.502553","106.605248,29.715429",0,54016,3000,35
21,"106.684044,29.502553","106.613147,29.712397",0,55091,3180,35
22,"106.684044,29.502553","106.644376,29.479177",0,6292,900,0
23,"106.684044,29.502553","106.396359,29.246407",0,54787,3240,23
24,"106.684044,29.502553","106.454312,29.585594",0,42287,3240,0
25,"106.684044,29.502553","106.573013,29.527648",0,16468,1560,0
26,"106.684044,29.502553","106.617365,29.724688",0,55012,3180,35
27,"106.684044,29.502553","106.653274,29.518215",0,8179,780,0
28,"106.684044,29.502553","106.575354,29.558923",0,22024,2280,0
29,"106.684044,29.502553","106.546076,29.742892",0,46424,3480,0
30,"106.684044,29.502553","105.809037,29.394878",0,103409,6180,60
31,"106.684044,29.502553","106.557964,29.718163",0,42361,3060,0
32,"106.684044,29.502553","106.335525,29.306186",0,66291,3960,30
33,"106.684044,29.502553","106.526012,29.571562",0,28281,2460,0
34,"106.684044,29.502553","106.550159,29.609917",0,27563,2280,0
35,"106.684044,29.502553","106.550159,29.609917",0,27563,2280,0
36,"106.684044,29.502553","106.534572,29.627245",0,30951,2340,0
37,"106.684044,29.502553","106.534572,29.627245",0,30951,2340,0
38,"106.684044,29.502553","106.521073,29.540617",0,23651,2340,0
39,"106.684044,29.502553","106.494806,29.649728",0,35943,2700,0
40,"106.684044,29.502553","106.30965,29.608528",0,49259,4080,0
41,"106.684044,29.502553","106.532812,29.590116",0,25795,1860,0
42,"106.684044,29.502553","106.328098,29.605942",0,49623,4080,0
43,"106.684044,29.502553","106.375095,29.641469",0,48716,3600,0
44,"106.684044,29.502553","106.455459,29.660458",0,49296,3540,0
45,"106.684044,29.502553","106.342437,29.518986",0,39282,3180,0
46,"106.684044,29.502553","106.540485,29.827536",0,63347,3480,41
47,"106.684044,29.502553","106.555913,29.45729",0,24902,2580,0
48,"106.684044,29.502553","106.342437,29.518986",0,39282,3180,0
49,"106.684044,29.502553","106.387972,29.270314",0,60201,3780,23
50,"106.684044,29.502553","106.54306,29.579964",0,25084,1980,0
51,"106.684044,29.502553","106.342437,29.518986",0,39282,3180,0
52,"106.684044,29.502553","106.575754,29.559868",0,24050,2280,0
53,"106.684044,29.502553","106.501673,29.535626",0,27562,2880,0
54,"106.684044,29.502553","106.324651,29.635466",0,56048,4080,0
55,"106.684044,29.502553","106.521924,29.624062",0,31990,2460,0
56,"106.684044,29.502553","106.45324,29.538004",0,31941,3000,0
57,"106.684044,29.502553","106.39973,29.641279",0,51821,3960,0
58,"106.684044,29.502553","106.324651,29.635466",0,56048,4080,0
59,"106.684044,29.502553","106.521924,29.624062",0,31990,2460,0
60,"106.684044,29.502553","106.694554,28.973976",0,75738,4680,35
61,"106.684044,29.502553","106.533595,29.384211",0,34045,2580,0
62,"106.684044,29.502553","106.458697,29.540749",0,31019,2880,0
63,"106.684044,29.502553","106.626249,29.676689",0,37004,2880,0
64,"106.684044,29.502553","106.458697,29.540749",0,31019,2880,0
65,"106.684044,29.502553","106.470313,29.725997",0,46921,3180,0
66,"106.684044,29.502553","106.634226,29.719035",0,51430,3360,27
67,"106.684044,29.502553","106.561772,29.607034",0,25767,2040,0
68,"106.684044,29.502553","106.561772,29.607034",0,25767,2040,0
69,"106.684044,29.502553","106.576256,29.557443",0,22289,2400,0
70,"106.684044,29.502553","106.576256,29.557443",0,22289,2400,0
71,"106.684044,29.502553","106.576256,29.557443",0,22289,2400,0
72,"106.684044,29.502553","106.667904,29.670764",0,39073,2280,13
73,"106.684044,29.502553","106.502051,29.545444",0,26236,2640,0
74,"106.684044,29.502553","106.502518,29.541099",0,26334,2580,0
75,"106.684044,29.502553","106.504022,29.541437",0,26155,2520,0
76,"106.684044,29.502553","106.333688,29.317011",0,57089,4020,0
77,"106.684044,29.502553","106.454883,29.689305",0,51278,3600,0
78,"106.684044,29.502553","106.551376,29.564366",0,22602,2160,0
79,"106.684044,29.502553","106.454078,29.53965",0,31551,2940,0
80,"106.684044,29.502553","106.552594,29.56729",0,22562,2040,0
81,"106.684044,29.502553","106.454078,29.53965",0,31551,2940,0
82,"106.684044,29.502553","106.670684,29.635736",0,41016,2700,0
83,"106.684044,29.502553","106.454078,29.53965",0,31551,2940,0
84,"106.684044,29.502553","106.555505,29.571809",0,24766,1980,0
85,"106.684044,29.502553","106.386067,29.685311",0,63413,4260,0
86,"106.684044,29.502553","106.587073,29.565019",0,20393,3000,0
87,"106.684044,29.502553","106.291009,29.573053",0,49316,4020,0
88,"106.684044,29.502553","106.520366,29.597302",0,28541,2100,0
89,"106.684044,29.502553","106.459658,29.479363",0,39211,2760,0
90,"106.684044,29.502553","106.517299,29.622034",0,32360,2820,0
91,"106.684044,29.502553","106.576256,29.557443",0,22289,2400,0
92,"106.684044,29.502553","106.519389,29.511181",0,22442,2040,0
93,"106.684044,29.502553","106.524106,29.518995",0,20673,1800,0
94,"106.684044,29.502553","106.527503,29.38604",0,34159,2580,0
95,"106.684044,29.502553","106.575288,29.581245",0,24051,1680,0
96,"106.684044,29.502553","106.381274,29.610625",0,43803,3360,0
97,"106.684044,29.502553","106.656399,29.503125",0,3831,660,0
98,"106.684044,29.502553","106.572532,29.652119",0,32157,2880,0
99,"106.684044,29.502553","106.466888,29.521159",0,27024,2460,0
0,"106.501673,29.535626","106.470524,29.558169",0,11619,1560,0
1,"106.501673,29.535626","106.484252,29.565238",0,5960,900,0
2,"106.501673,29.535626","106.530134,29.594603",0,11669,1500,0
3,"106.501673,29.535626","106.550159,29.609917",0,15066,1680,0
4,"106.501673,29.535626","106.550555,29.610524",0,15069,1680,0
5,"106.501673,29.535626","106.48727,29.48285",0,10685,1680,0
6,"106.501673,29.535626","106.384147,29.523009",0,16749,1500,0
7,"106.501673,29.535626","106.616885,29.676158",0,26314,2580,0
8,"106.501673,29.535626","106.561726,29.599541",0,14410,1740,0
9,"106.501673,29.535626","106.599907,29.648569",0,22247,1980,0
10,"106.501673,29.535626","106.375095,29.641469",0,29316,2220,0
11,"106.501673,29.535626","106.497226,29.619976",0,13650,1740,0
12,"106.501673,29.535626","106.342437,29.518986",0,19882,1800,0
13,"106.501673,29.535626","106.342437,29.518986",0,19882,1800,0
14,"106.501673,29.535626","106.324651,29.635466",0,36648,2700,0
15,"106.501673,29.535626","106.39973,29.641279",0,32421,2580,0
16,"106.501673,29.535626","106.39973,29.641279",0,32421,2580,0
