number,origin,destination,code,distance,duration,toll
21,"106.324651,29.635466","106.53562,29.656515",0,28231,2400,0
22,"106.324651,29.635466","106.611893,29.393828",0,67967,6060,0
23,"106.324651,29.635466","106.385061,29.676267",0,12159,1080,0
24,"106.324651,29.635466","106.804464,29.648298",0,62585,3660,0
25,"106.324651,29.635466","106.631277,29.685932",0,46650,3000,0
26,"106.324651,29.635466","106.524528,29.522457",0,40125,3180,0
27,"106.324651,29.635466","106.299863,29.614446",0,4577,660,0
28,"106.324651,29.635466","106.579994,29.583249",0,38690,3060,0
29,"106.324651,29.635466","106.299863,29.614446",0,4577,660,0
30,"106.324651,29.635466","106.57777,29.529062",0,43812,3720,0
31,"106.324651,29.635466","106.560191,29.63154",0,33772,3000,0
32,"106.324651,29.635466","106.583895,29.494683",0,48731,4200,0
33,"106.324651,29.635466","106.532276,29.51463",0,41138,3360,0
34,"106.324651,29.635466","106.761989,29.632985",0,60441,3600,0
35,"106.324651,29.635466","106.582366,29.560835",0,40114,3780,0
36,"106.324651,29.635466","106.493782,29.53759",0,40993,3180,0
37,"106.324651,29.635466","105.807366,29.527033",0,81906,6660,0
38,"106.324651,29.635466","106.568756,29.536444",0,43263,3780,0
39,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
40,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
41,"106.324651,29.635466","106.530686,29.600396",0,31086,2400,0
42,"106.324651,29.635466","106.670156,29.633609",0,50134,3120,0
43,"106.324651,29.635466","106.402117,29.80278",0,26954,1740,0
44,"106.324651,29.635466","106.670156,29.633609",0,50134,3120,0
45,"106.324651,29.635466","106.470382,29.579333",0,31918,2520,0
46,"106.324651,29.635466","106.591886,29.533428",0,44922,4080,0
47,"106.324651,29.635466","106.449057,29.448701",0,47749,4020,0
48,"106.324651,29.635466","106.542752,29.816575",0,39473,2580,0
49,"106.324651,29.635466","106.466603,29.561936",0,34175,2880,0
50,"106.324651,29.635466","106.554536,29.619044",0,33010,2760,0
51,"106.324651,29.635466","106.57072,29.656111",0,34075,2940,0
52,"106.324651,29.635466","106.539845,29.583886",0,33005,2640,0
53,"106.324651,29.635466","106.524528,29.522457",0,40125,3180,0
54,"106.324651,29.635466","106.540047,29.582589",0,33297,2760,0
55,"106.324651,29.635466","106.540047,29.582589",0,33297,2760,0
56,"106.324651,29.635466","106.583643,29.564171",0,40499,3480,0
57,"106.324651,29.635466","106.579994,29.583249",0,38690,3060,0
58,"106.324651,29.635466","106.57777,29.529062",0,43812,3720,0
59,"106.324651,29.635466","106.57822,29.727912",0,39164,2700,0
60,"106.324651,29.635466","106.517129,29.529399",0,39128,3600,0
61,"106.324651,29.635466","106.57822,29.727912",0,39164,2700,0
62,"106.324651,29.635466","106.551076,29.405264",0,79547,7020,0
63,"106.324651,29.635466","106.517129,29.529399",0,39128,3600,0
64,"106.324651,29.635466","106.594307,29.570101",0,45845,3960,0
65,"106.324651,29.635466","106.49598,29.60528",0,29084,2280,0
66,"106.324651,29.635466","106.526006,29.57101",0,35329,2940,0
67,"106.324651,29.635466","106.526006,29.57101",0,35329,2940,0
68,"106.324651,29.635466","106.661351,29.349681",0,78129,7080,0
69,"106.324651,29.635466","106.453372,29.546518",0,36040,3180,0
70,"106.324651,29.635466","106.478899,29.642794",0,23488,1620,0
71,"106.324651,29.635466","105.737082,29.69033",0,103863,8460,0
72,"106.324651,29.635466","106.669364,29.633076",0,50074,3120,0
73,"106.324651,29.635466","106.416438,29.79395",0,26845,1680,0
74,"106.324651,29.635466","106.831191,29.653835",0,68152,4440,0
75,"106.324651,29.635466","105.724175,29.34498",0,96303,8400,0
76,"106.324651,29.635466","106.581872,29.517908",0,45968,3720,0
77,"106.324651,29.635466","106.646695,29.732439",0,48851,3180,0
78,"106.324651,29.635466","106.553026,29.565573",0,37751,3300,0
79,"106.324651,29.635466","106.506619,29.62111",0,28574,1920,0
80,"106.324651,29.635466","106.674507,29.613793",0,53844,3600,0
81,"106.324651,29.635466","106.575413,29.562376",0,41002,3540,0
82,"106.324651,29.635466","106.526455,29.571259",0,35256,3000,0
83,"106.324651,29.635466","106.548796,29.391216",0,56456,5100,0
84,"106.324651,29.635466","106.45994,29.53091",0,40708,3420,0
85,"106.324651,29.635466","106.506674,29.504412",0,41757,3600,0
86,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
87,"106.324651,29.635466","106.56171,29.061945",0,104625,8880,0
88,"106.324651,29.635466","106.508318,29.615037",0,30424,2040,0
89,"106.324651,29.635466","106.455153,29.534966",0,36839,3300,0
90,"106.324651,29.635466","106.565944,29.48888",0,46866,4020,0
91,"106.324651,29.635466","106.533919,29.58656",0,32541,2640,0
92,"106.324651,29.635466","106.465319,29.560707",0,33365,2640,0
93,"106.324651,29.635466","106.521366,29.574211",0,33119,2820,0
94,"106.324651,29.635466","106.636653,29.792881",0,55635,4620,0
95,"106.324651,29.635466","106.294148,29.646664",0,9555,1020,0
96,"106.324651,29.635466","106.455863,29.603087",0,21873,2100,0
97,"106.324651,29.635466","106.444222,29.44153",0,49126,4140,0
98,"106.324651,29.635466","106.457473,29.727665",0,24501,1920,0
99,"106.324651,29.635466","106.580008,29.505844",0,45462,3840,0
0,"106.324651,29.635466","106.554929,29.559583",0,37169,3300,0
1,"106.324651,29.635466","106.563338,29.583119",0,35104,2700,0
2,"106.324651,29.635466","106.520194,29.511616",0,40520,3360,0
3,"106.324651,29.635466","106.522804,29.540642",0,42127,3660,0
4,"106.324651,29.635466","106.575354,29.558923",0,39357,3600,0
5,"106.324651,29.635466","106.389452,29.710435",0,25287,1860,0
6,"106.324651,29.635466","106.529894,29.529111",0,40034,3360,0
7,"106.324651,29.635466","106.486467,29.56205",0,34521,2760,0
8,"106.324651,29.635466","106.576253,29.52993",0,44015,3780,0
9,"106.324651,29.635466","106.506619,29.62111",0,28574,1920,0
10,"106.324651,29.635466","106.396359,29.246407",0,71736,6600,0
11,"106.324651,29.635466","106.519062,29.606843",0,31218,2220,0
12,"106.324651,29.635466","106.454114,29.542762",0,36759,3240,0
13,"106.324651,29.635466","106.338853,29.603472",0,5791,660,0
14,"106.324651,29.635466","106.564655,29.639156",0,32423,2880,0
15,"106.324651,29.635466","106.440827,29.677463",0,19200,1500,0
16,"106.324651,29.635466","106.381747,29.407871",0,45707,4200,0
17,"106.324651,29.635466","106.535406,29.58118",0,36561,3540,0
18,"106.324651,29.635466","106.330443,29.605097",0,4651,540,0
19,"106.324651,29.635466","106.469852,29.567755",0,33418,2700,0
20,"106.324651,29.635466","106.605248,29.715429",0,41602,2820,0
21,"106.324651,29.635466","106.613147,29.712397",0,42724,3060,0
22,"106.324651,29.635466","106.644376,29.479177",0,57209,4380,0
23,"106.324651,29.635466","106.396359,29.246407",0,71736,6600,0
24,"106.324651,29.635466","106.454312,29.585594",0,34266,2880,0
25,"106.324651,29.635466","106.573013,29.527648",0,42389,3480,0
26,"106.324651,29.635466","106.617365,29.724688",0,42645,3000,0
27,"106.324651,29.635466","106.653274,29.518215",0,51716,3780,0
28,"106.324651,29.635466","106.575354,29.558923",0,39357,3600,0
29,"106.324651,29.635466","106.546076,29.742892",0,37291,2400,0
30,"106.324651,29.635466","105.809037,29.394878",0,85432,7500,0
31,"106.324651,29.635466","106.557964,29.718163",0,38086,2280,0
32,"106.324651,29.635466","106.335525,29.306186",0,54615,4980,0
33,"106.324651,29.635466","106.526012,29.571562",0,34647,2820,0
34,"106.324651,29.635466","106.550159,29.609917",0,32200,2820,0
35,"106.324651,29.635466","106.550159,29.609917",0,32200,2820,0
36,"106.324651,29.635466","106.534572,29.627245",0,31988,2220,0
37,"106.324651,29.635466","106.534572,29.627245",0,31988,2220,0
38,"106.324651,29.635466","106.521073,29.540617",0,38909,3360,0
39,"106.324651,29.635466","106.494806,29.649728",0,22761,1620,0
40,"106.324651,29.635466","106.30965,29.608528",0,4453,540,0
41,"106.324651,29.635466","106.532812,29.590116",0,32189,2520,0
42,"106.324651,29.635466","106.328098,29.605942",0,4301,540,0
43,"106.324651,29.635466","106.375095,29.641469",0,12251,960,0
44,"106.324651,29.635466","106.455459,29.660458",0,20593,1560,0
45,"106.324651,29.635466","106.342437,29.518986",0,18617,1680,0
46,"106.324651,29.635466","106.540485,29.827536",0,41422,2820,0
47,"106.324651,29.635466","106.555913,29.45729",0,49706,4140,0
48,"106.324651,29.635466","106.342437,29.518986",0,18617,1680,0
49,"106.324651,29.635466","106.387972,29.270314",0,68645,6180,0
50,"106.324651,29.635466","106.54306,29.579964",0,34234,2820,0
51,"106.324651,29.635466","106.342437,29.518986",0,18617,1680,0
52,"106.324651,29.635466","106.575754,29.559868",0,41383,3600,0
53,"106.324651,29.635466","106.501673,29.535626",0,36079,3060,0
54,"106.324651,29.635466","106.684044,29.502553",0,57125,4080,0
55,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
56,"106.324651,29.635466","106.521924,29.624062",0,28558,2220,0
57,"106.324651,29.635466","106.45324,29.538004",0,36784,3300,0
58,"106.324651,29.635466","106.39973,29.641279",0,15356,1380,0
59,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
60,"106.324651,29.635466","106.521924,29.624062",0,28558,2220,0
61,"106.324651,29.635466","106.694554,28.973976",0,129828,11220,0
62,"106.324651,29.635466","106.533595,29.384211",0,59829,5160,0
63,"106.324651,29.635466","106.458697,29.540749",0,36778,3300,0
64,"106.324651,29.635466","106.626249,29.676689",0,45477,2820,0
65,"106.324651,29.635466","106.458697,29.540749",0,36778,3300,0
66,"106.324651,29.635466","106.470313,29.725997",0,28759,1800,0
67,"106.324651,29.635466","106.634226,29.719035",0,44443,3300,0
68,"106.324651,29.635466","106.561772,29.607034",0,33521,2880,0
69,"106.324651,29.635466","106.561772,29.607034",0,33521,2880,0
70,"106.324651,29.635466","106.576256,29.557443",0,39622,3720,0
71,"106.324651,29.635466","106.576256,29.557443",0,39622,3720,0
72,"106.324651,29.635466","106.576256,29.557443",0,39622,3720,0
73,"106.324651,29.635466","106.667904,29.670764",0,49056,2880,0
74,"106.324651,29.635466","106.502051,29.545444",0,35634,2940,0
75,"106.324651,29.635466","106.502518,29.541099",0,35806,3000,0
76,"106.324651,29.635466","106.504022,29.541437",0,35916,3000,0
77,"106.324651,29.635466","106.333688,29.317011",0,53329,4860,0
78,"106.324651,29.635466","106.454883,29.689305",0,20772,1620,0
79,"106.324651,29.635466","106.551376,29.564366",0,37093,3300,0
80,"106.324651,29.635466","106.454078,29.53965",0,36521,3240,0
81,"106.324651,29.635466","106.552594,29.56729",0,39231,3300,0
82,"106.324651,29.635466","106.454078,29.53965",0,36521,3240,0
83,"106.324651,29.635466","106.670684,29.635736",0,49978,3180,0
84,"106.324651,29.635466","106.454078,29.53965",0,36521,3240,0
85,"106.324651,29.635466","106.555505,29.571809",0,37454,3000,0
86,"106.324651,29.635466","106.386067,29.685311",0,27648,2040,0
87,"106.324651,29.635466","106.587073,29.565019",0,40992,3660,0
88,"106.324651,29.635466","106.291009,29.573053",0,10405,1320,0
89,"106.324651,29.635466","106.520366,29.597302",0,32139,2340,0
90,"106.324651,29.635466","106.459658,29.479363",0,44473,3960,0
91,"106.324651,29.635466","106.517299,29.622034",0,28928,2520,0
92,"106.324651,29.635466","106.576256,29.557443",0,39622,3720,0
93,"106.324651,29.635466","106.519389,29.511181",0,40395,3300,0
94,"106.324651,29.635466","106.524106,29.518995",0,41664,3360,0
95,"106.324651,29.635466","106.527503,29.38604",0,59943,5160,0
96,"106.324651,29.635466","106.575288,29.581245",0,36368,2880,0
97,"106.324651,29.635466","106.381274,29.610625",0,11603,1200,0
98,"106.324651,29.635466","106.656399,29.503125",0,53779,4080,0
99,"106.324651,29.635466","106.572532,29.652119",0,33740,2940,0
0,"106.47412,29.76077","106.554929,29.559583",0,29377,2880,0
1,"106.47412,29.76077","106.563338,29.583119",0,26123,2340,0
2,"106.47412,29.76077","106.520194,29.511616",0,34487,3120,0
3,"106.47412,29.76077","106.522804,29.540642",0,36094,3480,0
4,"106.47412,29.76077","106.575354,29.558923",0,30376,3300,0
5,"106.47412,29.76077","106.389452,29.710435",0,21581,1740,0
6,"106.47412,29.76077","106.529894,29.529111",0,32508,3000,0
7,"106.47412,29.76077","106.486467,29.56205",0,27787,2520,0
8,"106.47412,29.76077","106.576253,29.52993",0,35034,3420,0
9,"106.47412,29.76077","106.506619,29.62111",0,18809,1620,0
10,"106.47412,29.76077","106.396359,29.246407",0,78259,6840,0
11,"106.47412,29.76077","106.519062,29.606843",0,21453,1980,0
12,"106.47412,29.76077","106.454114,29.542762",0,31908,3300,0
13,"106.47412,29.76077","106.338853,29.603472",0,33831,2160,0
14,"106.47412,29.76077","106.564655,29.639156",0,24106,2460,0
15,"106.47412,29.76077","106.440827,29.677463",0,12439,1500,0
16,"106.47412,29.76077","106.381747,29.407871",0,62957,5400,0
17,"106.47412,29.76077","106.535406,29.58118",0,26565,3240,0
18,"106.47412,29.76077","106.330443,29.605097",0,34215,2340,0
19,"106.47412,29.76077","106.469852,29.567755",0,28567,2760,0
20,"106.47412,29.76077","106.605248,29.715429",0,20353,1800,0
21,"106.47412,29.76077","106.613147,29.712397",0,21475,2040,0
22,"106.47412,29.76077","106.644376,29.479177",0,48228,4020,0
23,"106.47412,29.76077","106.396359,29.246407",0,78259,6840,0
24,"106.47412,29.76077","106.454312,29.585594",0,29132,3060,0
25,"106.47412,29.76077","106.573013,29.527648",0,33408,3120,0
26,"106.47412,29.76077","106.617365,29.724688",0,21396,1980,0
27,"106.47412,29.76077","106.653274,29.518215",0,42735,3480,0
28,"106.47412,29.76077","106.575354,29.558923",0,30376,3300,0
29,"106.47412,29.76077","106.546076,29.742892",0,16042,1380,0
30,"106.47412,29.76077","105.809037,29.394878",0,115881,8520,0
31,"106.47412,29.76077","106.557964,29.718163",0,16837,1260,0
32,"106.47412,29.76077","106.335525,29.306186",0,66288,5820,0
33,"106.47412,29.76077","106.526012,29.571562",0,28614,2580,0
34,"106.47412,29.76077","106.550159,29.609917",0,23219,2520,0
35,"106.47412,29.76077","106.550159,29.609917",0,23219,2520,0
36,"106.47412,29.76077","106.534572,29.627245",0,22223,1920,0
37,"106.47412,29.76077","106.534572,29.627245",0,22223,1920,0
38,"106.47412,29.76077","106.521073,29.540617",0,32876,3180,0
39,"106.47412,29.76077","106.494806,29.649728",0,16843,1440,0
40,"106.47412,29.76077","106.30965,29.608528",0,34312,2400,0
41,"106.47412,29.76077","106.532812,29.590116",0,23208,2160,0
42,"106.47412,29.76077","106.328098,29.605942",0,35313,2280,0
43,"106.47412,29.76077","106.375095,29.641469",0,27149,1740,0
44,"106.47412,29.76077","106.455459,29.660458",0,15831,1920,0
45,"106.47412,29.76077","106.342437,29.518986",0,41611,2700,0
46,"106.47412,29.76077","106.540485,29.827536",0,16445,1440,0
47,"106.47412,29.76077","106.555913,29.45729",0,43673,3900,0
48,"106.47412,29.76077","106.342437,29.518986",0,41611,2700,0
49,"106.47412,29.76077","106.387972,29.270314",0,70184,6060,0
50,"106.47412,29.76077","106.54306,29.579964",0,25253,2520,0
51,"106.47412,29.76077","106.342437,29.518986",0,41611,2700,0
52,"106.47412,29.76077","106.575754,29.559868",0,32402,3300,0
53,"106.47412,29.76077","106.501673,29.535626",0,30046,2820,0
54,"106.47412,29.76077","106.684044,29.502553",0,48144,3780,0
55,"106.47412,29.76077","106.324651,29.635466",0,31901,2040,0
56,"106.47412,29.76077","106.521924,29.624062",0,19577,1860,0
57,"106.47412,29.76077","106.45324,29.538004",0,31933,3300,0
58,"106.47412,29.76077","106.39973,29.641279",0,22978,2460,0
59,"106.47412,29.76077","106.324651,29.635466",0,31901,2040,0
60,"106.47412,29.76077","106.521924,29.624062",0,19577,1860,0
61,"106.47412,29.76077","106.694554,28.973976",0,122384,11280,0
62,"106.47412,29.76077","106.533595,29.384211",0,53796,4920,0
63,"106.47412,29.76077","106.458697,29.540749",0,31927,3300,0
64,"106.47412,29.76077","106.626249,29.676689",0,24228,1860,0
65,"106.47412,29.76077","106.458697,29.540749",0,31927,3300,0
66,"106.47412,29.76077","106.470313,29.725997",0,5328,660,0
67,"106.47412,29.76077","106.634226,29.719035",0,23194,2220,0
68,"106.47412,29.76077","106.561772,29.607034",0,24540,2520,0
69,"106.47412,29.76077","106.561772,29.607034",0,24540,2520,0
70,"106.47412,29.76077","106.576256,29.557443",0,30641,3420,0
71,"106.47412,29.76077","106.576256,29.557443",0,30641,3420,0
72,"106.47412,29.76077","106.576256,29.557443",0,30641,3420,0
73,"106.47412,29.76077","106.667904,29.670764",0,27807,1920,0
74,"106.47412,29.76077","106.502051,29.545444",0,29601,2760,0
75,"106.47412,29.76077","106.502518,29.541099",0,29773,2760,0
76,"106.47412,29.76077","106.504022,29.541437",0,29883,2820,0
77,"106.47412,29.76077","106.333688,29.317011",0,65002,5640,0
78,"106.47412,29.76077","106.454883,29.689305",0,10084,1200,0
79,"106.47412,29.76077","106.551376,29.564366",0,29301,2880,0
80,"106.47412,29.76077","106.454078,29.53965",0,31670,3300,0
81,"106.47412,29.76077","106.552594,29.56729",0,30250,3000,0
82,"106.47412,29.76077","106.454078,29.53965",0,31670,3300,0
83,"106.47412,29.76077","106.670684,29.635736",0,28729,2160,0
84,"106.47412,29.76077","106.454078,29.53965",0,31670,3300,0
85,"106.47412,29.76077","106.555505,29.571809",0,28473,2700,0
86,"106.47412,29.76077","106.386067,29.685311",0,23942,1920,0
87,"106.47412,29.76077","106.587073,29.565019",0,32011,3360,0
88,"106.47412,29.76077","106.291009,29.573053",0,44280,3060,0
89,"106.47412,29.76077","106.520366,29.597302",0,22374,2040,0
90,"106.47412,29.76077","106.459658,29.479363",0,38440,3720,0
91,"106.47412,29.76077","106.517299,29.622034",0,19947,2220,0
92,"106.47412,29.76077","106.576256,29.557443",0,30641,3420,0
93,"106.47412,29.76077","106.519389,29.511181",0,34362,3060,0
94,"106.47412,29.76077","106.524106,29.518995",0,35631,3120,0
95,"106.47412,29.76077","106.527503,29.38604",0,53910,4920,0
96,"106.47412,29.76077","106.575288,29.581245",0,27387,2520,0
97,"106.47412,29.76077","106.381274,29.610625",0,24456,2400,0
98,"106.47412,29.76077","106.656399,29.503125",0,44798,3780,0
99,"106.47412,29.76077","106.572532,29.652119",0,25423,2580,0
0,"106.488117,29.59991","106.554929,29.559583",0,10344,1260,0
1,"106.488117,29.59991","106.563338,29.583119",0,9606,1320,0
2,"106.488117,29.59991","106.520194,29.511616",0,12918,1320,0
3,"106.488117,29.59991","106.522804,29.540642",0,14525,1680,0
4,"106.488117,29.59991","106.575354,29.558923",0,13192,1980,0
5,"106.488117,29.59991","106.389452,29.710435",0,35364,2700,0
6,"106.488117,29.59991","106.529894,29.529111",0,12432,1320,0
7,"106.488117,29.59991","106.486467,29.56205",0,6218,840,0
8,"106.488117,29.59991","106.576253,29.52993",0,20522,2040,0
9,"106.488117,29.59991","106.506619,29.62111",0,6511,1080,0
10,"106.488117,29.59991","106.396359,29.246407",0,56690,5100,0
11,"106.488117,29.59991","106.519062,29.606843",0,4692,1020,0
12,"106.488117,29.59991","106.454114,29.542762",0,10178,1380,0
13,"106.488117,29.59991","106.338853,29.603472",0,29820,2220,0
