number,origin,destination,code,distance,duration,toll,restriction
78,"106.417592,29.804513","106.551376,29.564366",0,46536,4920,0,1
79,"106.417592,29.804513","106.454078,29.53965",0,46334,4080,0,1
80,"106.417592,29.804513","106.552594,29.56729",0,48436,4980,0,1
81,"106.417592,29.804513","106.454078,29.53965",0,46334,4080,0,1
82,"106.417592,29.804513","106.670684,29.635736",0,46262,3960,0,1
83,"106.417592,29.804513","106.454078,29.53965",0,46334,4080,0,1
84,"106.417592,29.804513","106.555505,29.571809",0,41971,4440,0,1
85,"106.417592,29.804513","106.386067,29.685311",0,26502,1980,0,1
86,"106.417592,29.804513","106.587073,29.565019",0,50270,5520,0,1
87,"106.417592,29.804513","106.291009,29.573053",0,39132,2880,0,1
88,"106.417592,29.804513","106.520366,29.597302",0,36112,3240,0,1
89,"106.417592,29.804513","106.459658,29.479363",0,55249,5700,0,1
90,"106.417592,29.804513","106.517299,29.622034",0,34570,3060,0,1
91,"106.417592,29.804513","106.576256,29.557443",0,45241,4920,0,1
92,"106.417592,29.804513","106.519389,29.511181",0,47485,4920,0,1
93,"106.417592,29.804513","106.524106,29.518995",0,48098,5100,0,1
94,"106.417592,29.804513","106.527503,29.38604",0,68071,7260,0,1
95,"106.417592,29.804513","106.575288,29.581245",0,42019,4080,0,1
96,"106.417592,29.804513","106.381274,29.610625",0,39031,2700,0,1
97,"106.417592,29.804513","106.656399,29.503125",0,59855,5400,0,1
98,"106.417592,29.804513","106.572532,29.652119",0,39161,3840,0,1
99,"106.417592,29.804513","106.466888,29.521159",0,50211,5100,0,1
0,"106.48455,29.561045","106.498872,29.597912",0,6677,1380,0,1
1,"106.48455,29.561045","106.537816,29.62831",0,14933,3000,0,1
2,"106.48455,29.561045","106.656621,29.704052",0,35681,4140,0,1
3,"106.48455,29.561045","106.520989,29.546478",0,10618,1740,0,1
4,"106.48455,29.561045","106.566114,29.488635",0,16852,2820,0,1
5,"106.48455,29.561045","106.278841,29.390591",0,43386,4440,0,1
6,"106.48455,29.561045","106.38609,29.680634",0,25128,3060,0,1
7,"106.48455,29.561045","104.121661,30.960375",0,371143,27960,0,1
8,"106.48455,29.561045","114.203176,30.610257",0,1079484,81300,0,1
9,"106.48455,29.561045","108.895401,34.24374",0,938867,75480,0,1
10,"106.48455,29.561045","116.238701,39.899425",0,2094210,159120,17,1
11,"106.48455,29.561045","106.580033,29.494323",0,18470,2880,0,1
12,"106.48455,29.561045","106.51192,29.545792",0,10318,1860,0,1
13,"106.48455,29.561045","106.580033,29.494323",0,18470,2880,0,1
14,"106.48455,29.561045","106.580033,29.494323",0,18470,2880,0,1
15,"106.48455,29.561045","106.51192,29.545792",0,10318,1860,0,1
16,"106.48455,29.561045","106.583455,29.7242",0,27591,3720,0,1
17,"106.48455,29.561045","106.63903,29.741647",0,34527,4560,0,1
18,"106.48455,29.561045","106.322559,29.587865",0,29211,3720,0,1
19,"106.48455,29.561045","106.501745,29.549904",0,7459,960,0,1
20,"106.48455,29.561045","106.335525,29.306186",0,47193,4860,0,1
21,"106.48455,29.561045","106.322559,29.587865",0,29211,3720,0,1
22,"106.48455,29.561045","106.541018,29.504005",0,14713,2160,0,1
23,"106.48455,29.561045","106.501745,29.549904",0,7459,960,0,1
24,"106.48455,29.561045","106.541018,29.504005",0,14713,2160,0,1
25,"106.48455,29.561045","106.453207,29.481983",0,18838,2820,0,1
26,"106.48455,29.561045","106.484729,29.458992",0,20301,2640,0,1
27,"106.48455,29.561045","106.453207,29.481983",0,18838,2820,0,1
28,"106.48455,29.561045","106.333688,29.317011",0,45907,4740,0,1
29,"106.48455,29.561045","106.60536,29.713829",0,28633,3720,0,1
30,"106.48455,29.561045","106.459735,29.575523",0,9440,1620,0,1
31,"106.48455,29.561045","106.466603,29.561936",0,7290,1260,0,1
32,"106.48455,29.561045","106.554186,29.450315",0,20370,2760,0,1
33,"106.48455,29.561045","106.384825,29.676384",0,24596,2940,0,1
34,"106.48455,29.561045","106.63687,29.726257",0,34041,4020,0,1
35,"106.48455,29.561045","106.466603,29.561936",0,7290,1260,0,1
36,"106.48455,29.561045","106.532814,29.661553",0,17482,2460,0,1
37,"106.48455,29.561045","106.62299,29.694099",0,30632,3780,0,1
38,"106.48455,29.561045","106.579601,29.502594",0,17419,2700,0,1
39,"106.48455,29.561045","106.61362,29.700564",0,29156,3780,0,1
40,"106.48455,29.561045","106.457635,29.532843",0,10467,1620,0,1
41,"106.48455,29.561045","106.466603,29.561936",0,7290,1260,0,1
42,"106.48455,29.561045","106.49045,29.455114",0,21560,2700,0,1
43,"106.48455,29.561045","106.519562,29.616892",0,10531,2280,0,1
44,"106.48455,29.561045","106.497532,29.595188",0,6388,1320,0,1
45,"106.48455,29.561045","106.498125,29.534557",0,12606,2100,0,1
46,"106.48455,29.561045","106.635165,29.478089",0,32987,3900,0,1
0,"106.472794,29.565228","106.470524,29.558169",0,2070,480,0,1
1,"106.472794,29.565228","106.484252,29.565238",0,2788,480,0,1
2,"106.472794,29.565228","106.530134,29.594603",0,13462,2700,0,1
3,"106.472794,29.565228","106.550159,29.609917",0,16369,3120,0,1
4,"106.472794,29.565228","106.550555,29.610524",0,16372,3120,0,1
5,"106.472794,29.565228","106.48727,29.48285",0,17034,2640,0,1
6,"106.472794,29.565228","106.384147,29.523009",0,28691,2820,0,1
7,"106.472794,29.565228","106.616885,29.676158",0,32469,5220,0,1
8,"106.472794,29.565228","106.561726,29.599541",0,16046,2880,0,1
9,"106.472794,29.565228","106.599907,29.648569",0,36688,5760,0,1
10,"106.472794,29.565228","106.375095,29.641469",0,21410,2100,0,1
11,"106.472794,29.565228","106.497226,29.619976",0,15286,2400,0,1
12,"106.472794,29.565228","106.342437,29.518986",0,27695,2700,0,1
13,"106.472794,29.565228","106.342437,29.518986",0,27695,2700,0,1
14,"106.472794,29.565228","106.324651,29.635466",0,24179,2940,0,1
15,"106.472794,29.565228","106.39973,29.641279",0,24578,2460,0,1
16,"106.472794,29.565228","106.39973,29.641279",0,24578,2460,0,1
17,"106.472794,29.565228","106.39973,29.641279",0,24578,2460,0,1
18,"106.472794,29.565228","106.517023,29.508059",0,18273,2700,0,1
19,"106.472794,29.565228","106.713794,29.5046",0,36326,3840,0,1
20,"106.472794,29.565228","106.554348,29.564521",0,9677,1560,0,1
21,"106.472794,29.565228","106.547865,29.589998",0,14420,2580,0,1
22,"106.472794,29.565228","106.543916,29.595574",0,14823,2820,0,1
23,"106.472794,29.565228","106.544414,29.595358",0,14752,2820,0,1
24,"106.472794,29.565228","106.2831,29.666322",0,33572,3960,0,1
25,"106.472794,29.565228","106.387972,29.270314",0,51787,4680,0,1
26,"106.472794,29.565228","106.458697,29.540749",0,8125,1440,0,1
27,"106.472794,29.565228","106.444809,29.526202",0,10033,1680,0,1
28,"106.472794,29.565228","106.651284,29.536102",0,28703,3480,0,1
29,"106.472794,29.565228","106.324651,29.635466",0,24179,2940,0,1
30,"106.472794,29.565228","106.454885,29.546363",0,7975,1560,0,1
31,"106.472794,29.565228","106.523517,29.537887",0,14880,2520,0,1
32,"106.472794,29.565228","106.633193,29.410934",0,40525,5040,0,1
33,"106.472794,29.565228","106.53439,29.611868",0,14646,3060,0,1
34,"106.472794,29.565228","106.324651,29.635466",0,24179,2940,0,1
35,"106.472794,29.565228","106.387972,29.270314",0,51787,4680,0,1
36,"106.472794,29.565228","106.387972,29.270314",0,51787,4680,0,1
37,"106.472794,29.565228","106.576256,29.557443",0,12562,2160,0,1
38,"106.472794,29.565228","106.576256,29.557443",0,12562,2160,0,1
39,"106.472794,29.565228","106.504022,29.541437",0,12140,1740,0,1
40,"106.472794,29.565228","106.238898,29.586376",0,48255,4620,0,1
41,"106.472794,29.565228","106.56976,29.481127",0,24080,3360,0,1
42,"106.472794,29.565228","106.498872,29.597912",0,9676,1620,0,1
43,"106.472794,29.565228","106.548222,29.581026",0,13974,2700,0,1
44,"106.472794,29.565228","106.45166,29.578868",0,3987,1080,0,1
45,"106.472794,29.565228","106.341215,29.607477",0,19115,2400,0,1
46,"106.472794,29.565228","106.320257,29.548801",0,31150,4020,0,1
47,"106.472794,29.565228","106.46117,29.569651",0,4588,900,0,1
48,"106.472794,29.565228","106.555505,29.571809",0,14333,1800,0,1
49,"106.472794,29.565228","106.555505,29.571809",0,14333,1800,0,1
50,"106.472794,29.565228","105.716098,29.700127",0,131018,11700,0,1
51,"106.472794,29.565228","106.523304,29.599892",0,11869,2400,0,1
52,"106.472794,29.565228","106.658675,29.698841",0,39757,5160,0,1
53,"106.472794,29.565228","106.462866,29.58494",0,11511,1260,0,1
54,"106.472794,29.565228","106.577054,29.641633",0,23235,3780,0,1
55,"106.472794,29.565228","106.538349,29.654665",0,20488,3900,0,1
56,"106.472794,29.565228","105.807366,29.527033",0,106084,9420,0,1
57,"106.472794,29.565228","106.568891,29.47107",0,25960,3660,0,1
58,"106.472794,29.565228","106.560221,29.571241",0,14790,1920,0,1
59,"106.472794,29.565228","106.508776,29.624766",0,16867,3180,0,1
60,"106.472794,29.565228","106.610019,29.393231",0,36777,4620,0,1
61,"106.472794,29.565228","106.491342,29.663581",0,18860,2940,0,1
62,"106.472794,29.565228","106.503245,29.43697",0,32005,3360,0,1
63,"106.472794,29.565228","106.682204,29.624552",0,43723,6240,0,1
64,"106.472794,29.565228","106.324651,29.635466",0,24179,2940,0,1
65,"106.472794,29.565228","106.47412,29.76077",0,26093,3060,0,1
66,"106.472794,29.565228","106.324651,29.635466",0,24179,2940,0,1
67,"106.472794,29.565228","106.488117,29.59991",0,10419,1860,0,1
68,"106.472794,29.565228","106.670156,29.633609",0,41070,6000,0,1
69,"106.472794,29.565228","106.670156,29.633609",0,41070,6000,0,1
70,"106.472794,29.565228","106.670156,29.633609",0,41070,6000,0,1
71,"106.472794,29.565228","106.473318,29.565592",0,601,120,0,1
72,"106.472794,29.565228","106.473143,29.49352",0,13823,2280,0,1
73,"106.472794,29.565228","106.57072,29.656111",0,24562,4080,0,1
74,"106.472794,29.565228","106.53562,29.656515",0,20684,3960,0,1
75,"106.472794,29.565228","106.594307,29.570101",0,17614,3240,0,1
76,"106.472794,29.565228","106.551076,29.405264",0,42540,5040,0,1
77,"106.472794,29.565228","106.583643,29.564171",0,12614,1980,0,1
78,"106.472794,29.565228","106.517705,29.543923",0,13926,1980,0,1
79,"106.472794,29.565228","106.517705,29.543923",0,13926,1980,0,1
80,"106.472794,29.565228","106.465319,29.560707",0,1792,360,0,1
81,"106.472794,29.565228","106.539845,29.583886",0,12750,2460,0,1
82,"106.472794,29.565228","106.49598,29.60528",0,10811,1980,0,1
83,"106.472794,29.565228","106.629724,29.688896",0,35840,4980,0,1
84,"106.472794,29.565228","106.53439,29.611868",0,14646,3060,0,1
85,"106.472794,29.565228","106.455654,29.535218",0,8138,1380,0,1
86,"106.472794,29.565228","106.62307,29.614479",0,22457,3480,0,1
87,"106.472794,29.565228","106.36498,29.453554",0,47955,4740,0,1
88,"106.472794,29.565228","106.228746,29.587019",0,47805,4560,0,1
89,"106.472794,29.565228","106.478899,29.642794",0,17162,2760,0,1
90,"106.472794,29.565228","106.481643,29.584444",0,10501,1740,0,1
91,"106.472794,29.565228","106.509583,29.614488",0,13737,2460,0,1
92,"106.472794,29.565228","106.551376,29.564366",0,9373,1560,0,1
93,"106.472794,29.565228","106.455654,29.535218",0,8138,1380,0,1
94,"106.472794,29.565228","106.590964,29.743122",0,33121,4440,0,1
95,"106.472794,29.565228","106.368733,29.360143",0,37196,3720,0,1
96,"106.472794,29.565228","106.504022,29.541437",0,12140,1740,0,1
97,"106.472794,29.565228","106.540238,29.37809",0,35413,3660,0,1
98,"106.472794,29.565228","106.51228,29.511585",0,14354,2280,0,1
99,"106.472794,29.565228","106.538168,29.628559",0,17965,3300,0,1
0,"106.417592,29.804513","106.470524,29.558169",0,43456,3600,0,1
1,"106.417592,29.804513","106.484252,29.565238",0,43833,3540,0,1
2,"106.417592,29.804513","106.530134,29.594603",0,37332,3600,0,1
3,"106.417592,29.804513","106.550159,29.609917",0,38320,3840,0,1
4,"106.417592,29.804513","106.550555,29.610524",0,38323,3840,0,1
5,"106.417592,29.804513","106.48727,29.48285",0,53597,5340,0,1
6,"106.417592,29.804513","106.384147,29.523009",0,37459,2520,0,1
7,"106.417592,29.804513","106.616885,29.676158",0,37817,3240,0,1
8,"106.417592,29.804513","106.561726,29.599541",0,39784,3960,0,1
9,"106.417592,29.804513","106.599907,29.648569",0,42036,3780,0,1
10,"106.417592,29.804513","106.375095,29.641469",0,22001,1380,0,1
11,"106.417592,29.804513","106.497226,29.619976",0,33926,2880,0,1
12,"106.417592,29.804513","106.342437,29.518986",0,36463,2340,0,1
13,"106.417592,29.804513","106.342437,29.518986",0,36463,2340,0,1
14,"106.417592,29.804513","106.324651,29.635466",0,26753,1740,0,1
15,"106.417592,29.804513","106.39973,29.641279",0,25106,1800,0,1
16,"106.417592,29.804513","106.39973,29.641279",0,25106,1800,0,1
17,"106.417592,29.804513","106.39973,29.641279",0,25106,1800,0,1
18,"106.417592,29.804513","106.517023,29.508059",0,49341,5160,0,1
19,"106.417592,29.804513","106.713794,29.5046",0,62993,5400,0,1
20,"106.417592,29.804513","106.554348,29.564521",0,46840,4920,0,1
21,"106.417592,29.804513","106.547865,29.589998",0,41199,4080,0,1
22,"106.417592,29.804513","106.543916,29.595574",0,39146,3840,0,1
23,"106.417592,29.804513","106.544414,29.595358",0,39030,3840,0,1
24,"106.417592,29.804513","106.2831,29.666322",0,29409,2760,0,1
25,"106.417592,29.804513","106.387972,29.270314",0,84277,6660,0,1
26,"106.417592,29.804513","106.458697,29.540749",0,46591,4080,0,1
27,"106.417592,29.804513","106.444809,29.526202",0,48499,4320,0,1
28,"106.417592,29.804513","106.651284,29.536102",0,54007,4800,0,1
29,"106.417592,29.804513","106.324651,29.635466",0,26753,1740,0,1
30,"106.417592,29.804513","106.454885,29.546363",0,46452,4080,0,1
31,"106.417592,29.804513","106.523517,29.537887",0,46270,4920,0,1
32,"106.417592,29.804513","106.633193,29.410934",0,71593,7380,0,1
33,"106.417592,29.804513","106.53439,29.611868",0,37071,3600,0,1
34,"106.417592,29.804513","106.324651,29.635466",0,26753,1740,0,1
35,"106.417592,29.804513","106.387972,29.270314",0,84277,6660,0,1
36,"106.417592,29.804513","106.387972,29.270314",0,84277,6660,0,1
37,"106.417592,29.804513","106.576256,29.557443",0,45241,4920,0,1
38,"106.417592,29.804513","106.576256,29.557443",0,45241,4920,0,1
39,"106.417592,29.804513","106.504022,29.541437",0,45467,4860,0,1
40,"106.417592,29.804513","106.238898,29.586376",0,41000,3840,0,1
41,"106.417592,29.804513","106.56976,29.481127",0,55148,5640,0,1
42,"106.417592,29.804513","106.498872,29.597912",0,35541,3240,0,1
43,"106.417592,29.804513","106.548222,29.581026",0,40753,4140,0,1
44,"106.417592,29.804513","106.45166,29.578868",0,47691,4380,0,1
45,"106.417592,29.804513","106.341215,29.607477",0,27807,2100,0,1
46,"106.417592,29.804513","106.320257,29.548801",0,39918,3660,0,1
47,"106.417592,29.804513","106.46117,29.569651",0,44779,3780,0,1
48,"106.417592,29.804513","106.555505,29.571809",0,41971,4440,0,1
49,"106.417592,29.804513","106.555505,29.571809",0,41971,4440,0,1
50,"106.417592,29.804513","105.716098,29.700127",0,126855,10560,0,1
51,"106.417592,29.804513","106.523304,29.599892",0,36441,3420,0,1
52,"106.417592,29.804513","106.658675,29.698841",0,42522,3240,0,1
53,"106.417592,29.804513","106.462866,29.58494",0,42939,3420,0,1
54,"106.417592,29.804513","106.577054,29.641633",0,38169,3600,0,1
55,"106.417592,29.804513","106.538349,29.654665",0,33456,3360,0,1
56,"106.417592,29.804513","105.807366,29.527033",0,101921,8220,0,1
57,"106.417592,29.804513","106.568891,29.47107",0,57028,5880,0,1
58,"106.417592,29.804513","106.560221,29.571241",0,42794,4320,0,1
59,"106.417592,29.804513","106.508776,29.624766",0,35604,3360,0,1
60,"106.417592,29.804513","106.610019,29.393231",0,67845,6960,0,1
61,"106.417592,29.804513","106.491342,29.663581",0,27383,2460,0,1
62,"106.417592,29.804513","106.503245,29.43697",0,58636,6180,0,1
63,"106.417592,29.804513","106.682204,29.624552",0,49071,4200,0,1
64,"106.417592,29.804513","106.324651,29.635466",0,26753,1740,0,1
65,"106.417592,29.804513","106.47412,29.76077",0,19313,2340,0,1
66,"106.417592,29.804513","106.324651,29.635466",0,26753,1740,0,1
67,"106.417592,29.804513","106.488117,29.59991",0,36116,3420,0,1
68,"106.417592,29.804513","106.670156,29.633609",0,46418,3960,0,1
69,"106.417592,29.804513","106.670156,29.633609",0,46418,3960,0,1
70,"106.417592,29.804513","106.670156,29.633609",0,46418,3960,0,1
71,"106.417592,29.804513","106.473318,29.565592",0,45510,3840,0,1
72,"106.417592,29.804513","106.473143,29.49352",0,52294,5640,0,1
73,"106.417592,29.804513","106.57072,29.656111",0,39496,3840,0,1
74,"106.417592,29.804513","106.53562,29.656515",0,33652,3420,0,1
75,"106.417592,29.804513","106.594307,29.570101",0,49424,5400,0,1
76,"106.417592,29.804513","106.551076,29.405264",0,73608,7380,0,1
77,"106.417592,29.804513","106.583643,29.564171",0,49777,5400,0,1
78,"106.417592,29.804513","106.517705,29.543923",0,46586,4980,0,1
79,"106.417592,29.804513","106.517705,29.543923",0,46586,4980,0,1
80,"106.417592,29.804513","106.465319,29.560707",0,43178,3480,0,1
81,"106.417592,29.804513","106.539845,29.583886",0,38656,3840,0,1
82,"106.417592,29.804513","106.49598,29.60528",0,34881,3000,0,1
83,"106.417592,29.804513","106.629724,29.688896",0,38605,3000,0,1
84,"106.417592,29.804513","106.53439,29.611868",0,37071,3600,0,1
85,"106.417592,29.804513","106.455654,29.535218",0,46604,4080,0,1
86,"106.417592,29.804513","106.62307,29.614479",0,49124,4980,0,1
87,"106.417592,29.804513","106.36498,29.453554",0,69053,5640,0,1
88,"106.417592,29.804513","106.228746,29.587019",0,40824,3840,0,1
89,"106.417592,29.804513","106.478899,29.642794",0,33301,2160,0,1
90,"106.417592,29.804513","106.481643,29.584444",0,38943,3060,0,1
91,"106.417592,29.804513","106.509583,29.614488",0,34499,3060,0,1
92,"106.417592,29.804513","106.551376,29.564366",0,46536,4920,0,1
93,"106.417592,29.804513","106.455654,29.535218",0,46604,4080,0,1
94,"106.417592,29.804513","106.590964,29.743122",0,35886,2460,0,1
95,"106.417592,29.804513","106.368733,29.360143",0,66676,4860,0,1
96,"106.417592,29.804513","106.504022,29.541437",0,45467,4860,0,1
97,"106.417592,29.804513","106.540238,29.37809",0,65863,6960,0,1
98,"106.417592,29.804513","106.51228,29.511585",0,48670,5040,0,1
99,"106.417592,29.804513","106.538168,29.628559",0,36702,3480,0,1
0,"106.51144,29.595375","106.470524,29.558169",0,7397,1680,0,1
1,"106.51144,29.595375","106.484252,29.565238",0,7774,1560,0,1
2,"106.51144,29.595375","106.530134,29.594603",0,6485,1860,0,1
3,"106.51144,29.595375","106.550159,29.609917",0,9392,2280,0,1
4,"106.51144,29.595375","106.550555,29.610524",0,9395,2280,0,1
5,"106.51144,29.595375","106.48727,29.48285",0,17666,2820,0,1
6,"106.51144,29.595375","106.384147,29.523009",0,34989,4020,0,1
7,"106.51144,29.595375","106.616885,29.676158",0,23000,4380,0,1
8,"106.51144,29.595375","106.561726,29.599541",0,9069,1860,0,1
9,"106.51144,29.595375","106.599907,29.648569",0,27890,4920,0,1
10,"106.51144,29.595375","106.375095,29.641469",0,26545,3480,0,1
11,"106.51144,29.595375","106.497226,29.619976",0,6077,1800,0,1
12,"106.51144,29.595375","106.342437,29.518986",0,33993,3840,0,1
13,"106.51144,29.595375","106.342437,29.518986",0,33993,3840,0,1
14,"106.51144,29.595375","106.324651,29.635466",0,33199,3720,0,1
15,"106.51144,29.595375","106.39973,29.641279",0,27475,3600,0,1
16,"106.51144,29.595375","106.39973,29.641279",0,27475,3600,0,1
17,"106.51144,29.595375","106.39973,29.641279",0,27475,3600,0,1
18,"106.51144,29.595375","106.517023,29.508059",0,13410,2580,0,1
19,"106.51144,29.595375","106.713794,29.5046",0,29349,3000,0,1
20,"106.51144,29.595375","106.554348,29.564521",0,10909,2460,0,1
